mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19.668214654922487,0.3083838465485076,0.47721042633056643,0.08697054477623437,0.6641731125676058,0.0555955721381479,7,5,0.903447799032166,"{'model__colsample_bytree': np.float64(0.6641731125676058), 'model__learning_rate': np.float64(0.0555955721381479), 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.903447799032166)}",0.8777778198373667,0.8098554360351492,0.8202629969637103,0.8418853078895042,0.9021170146553369,0.8503797150762133,0.034781584688920446,12
31.00880446434021,0.3464895298829292,0.46197071075439455,0.023623306221337653,0.7612031925546898,0.0696330305164304,7,3,0.8957788054153121,"{'model__colsample_bytree': np.float64(0.7612031925546898), 'model__learning_rate': np.float64(0.0696330305164304), 'model__max_depth': 7, 'model__min_child_weight': 3, 'model__subsample': np.float64(0.8957788054153121)}",0.8669935405343394,0.836528493376127,0.8291610964265045,0.820894695020284,0.897120920643635,0.8501397492001781,0.028184833169014902,13
21.938454723358156,3.061599383806756,0.4023262977600098,0.08368184754228765,0.7159325939928509,0.19229987208816962,4,7,0.9675443898839904,"{'model__colsample_bytree': np.float64(0.7159325939928509), 'model__learning_rate': np.float64(0.19229987208816962), 'model__max_depth': 4, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.9675443898839904)}",0.8726034726142307,0.8113991694208826,0.8373669622779617,0.8254730015860234,0.9036694951677621,0.850102420213372,0.0335930666982565,14
11.520824241638184,1.9433833494933874,0.30625057220458984,0.03382798696791835,0.825197379068509,0.10684197231149854,5,7,0.8694485006836761,"{'model__colsample_bytree': np.float64(0.825197379068509), 'model__learning_rate': np.float64(0.10684197231149854), 'model__max_depth': 5, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.8694485006836761)}",0.8747747510240992,0.806956569043249,0.8269146578365824,0.8417450466882506,0.8999681137183034,0.8500718276620969,0.03335982345971279,15
48.075754451751706,1.3772657956858914,1.6641070365905761,1.3230430203647716,0.34607048541918395,0.14977451307904022,7,2,0.8582276606502638,"{'model__colsample_bytree': np.float64(0.34607048541918395), 'model__learning_rate': np.float64(0.14977451307904022), 'model__max_depth': 7, 'model__min_child_weight': 2, 'model__subsample': np.float64(0.8582276606502638)}",0.865247298644015,0.8326366142638509,0.8194350840158156,0.8337295261573482,0.8982145437666615,0.8498526133695382,0.028486640043641098,16
15.187767028808594,0.9371824129812095,0.3847086429595947,0.051376392072270384,0.613132773229192,0.1637811256008749,8,3,0.9405641764527777,"{'model__colsample_bytree': np.float64(0.613132773229192), 'model__learning_rate': np.float64(0.1637811256008749), 'model__max_depth': 8, 'model__min_child_weight': 3, 'model__subsample': np.float64(0.9405641764527777)}",0.864509431877417,0.8420024548535494,0.8340101820890738,0.8232692398603769,0.8849205498719555,0.8497423717104745,0.02219822109054447,17
32.11052551269531,1.1299818683940899,1.036125373840332,0.6234551272194044,0.7170063938105582,0.2902733454630889,9,9,0.9565105753771423,"{'model__colsample_bytree': np.float64(0.7170063938105582), 'model__learning_rate': np.float64(0.2902733454630889), 'model__max_depth': 9, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.9565105753771423)}",0.8562098775281421,0.8300662175742877,0.8508780066964224,0.8303414565982988,0.8798336929698465,0.8494658502733994,0.018502811363209776,18
13.704615545272826,0.9111961002815916,0.2868907928466797,0.048660858565780236,0.6838852623905313,0.11164313533927413,8,3,0.9472353513330575,"{'model__colsample_bytree': np.float64(0.6838852623905313), 'model__learning_rate': np.float64(0.11164313533927413), 'model__max_depth': 8, 'model__min_child_weight': 3, 'model__subsample': np.float64(0.9472353513330575)}",0.8628287091612066,0.8336799607006833,0.8345949231083905,0.8218194059044177,0.8938439797747918,0.8493533957298979,0.026009943545391323,19
12.161282014846801,1.248116145942058,0.3558986663818359,0.09523927203122343,0.3534038682642421,0.11062471697702785,6,5,0.8948393532511614,"{'model__colsample_bytree': np.float64(0.3534038682642421), 'model__learning_rate': np.float64(0.11062471697702785), 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.8948393532511614)}",0.8650343834273526,0.8203575083657592,0.8329269728453137,0.8373040770654359,0.8889965934240697,0.8489239070255863,0.02478842120404614,20
14.21402440071106,1.1665003713915638,0.304829740524292,0.05473501929187062,0.5176242975692414,0.25264792786199247,7,8,0.9976876935197695,"{'model__colsample_bytree': np.float64(0.5176242975692414), 'model__learning_rate': np.float64(0.25264792786199247), 'model__max_depth': 7, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.9976876935197695)}",0.8576057946959871,0.8346697530951781,0.8349076364967875,0.8238696141233534,0.8935539785989447,0.8489213554020502,0.024877993352558657,21
12.540924549102783,1.5539249041367795,0.2940070629119873,0.026897254183685132,0.5048843073840137,0.2909869797723833,7,7,0.8293741080140505,"{'model__colsample_bytree': np.float64(0.5048843073840137), 'model__learning_rate': np.float64(0.2909869797723833), 'model__max_depth': 7, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.8293741080140505)}",0.8576005238084315,0.8185067836628237,0.8456554859941815,0.8211064499132149,0.9014250802452599,0.8488588647247823,0.03013745379303542,22
19.744419050216674,0.1583480574276678,0.4096548080444336,0.017955462109337725,0.6008564262837146,0.22852418594693447,7,6,0.8845205153148885,"{'model__colsample_bytree': np.float64(0.6008564262837146), 'model__learning_rate': np.float64(0.22852418594693447), 'model__max_depth': 7, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.8845205153148885)}",0.8470964383540024,0.8249567494540074,0.8487463910269311,0.8244761779840298,0.8988421999817369,0.8488235913601416,0.027082366611941636,23
10.488881587982178,1.284078780186716,0.2645425319671631,0.03613926888464881,0.41459070377160356,0.25161761631299134,3,8,0.9601350558331989,"{'model__colsample_bytree': np.float64(0.41459070377160356), 'model__learning_rate': np.float64(0.25161761631299134), 'model__max_depth': 3, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.9601350558331989)}",0.868589977849992,0.797622508185697,0.8499947906565111,0.8306121996051695,0.8969980946427036,0.8487635141880148,0.033663191086811546,24
32.22670211791992,0.5999868759483467,0.5357976913452148,0.35854332757214286,0.3239264343233329,0.09577380053468174,4,7,0.9178729751269854,"{'model__colsample_bytree': np.float64(0.3239264343233329), 'model__learning_rate': np.float64(0.09577380053468174), 'model__max_depth': 4, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.9178729751269854)}",0.8753696593205549,0.8181207205239319,0.8200743769661212,0.8371604716603752,0.8917250253426365,0.8484900507627238,0.02983247385736566,25
8.689937448501587,2.312926061052923,0.2774022102355957,0.06803971094542183,0.9481944430754279,0.09185309722680429,7,9,0.8815017822514766,"{'model__colsample_bytree': np.float64(0.9481944430754279), 'model__learning_rate': np.float64(0.09185309722680429), 'model__max_depth': 7, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.8815017822514766)}",0.8697651865887133,0.8200756287587703,0.8240401833655391,0.8392872640820138,0.8881022714621146,0.8482541068514303,0.026500368909713284,26
33.13972878456116,1.2245823807424692,0.6167590618133545,0.38550992907130344,0.44499897901330177,0.11430570351995749,6,5,0.9325988836834559,"{'model__colsample_bytree': np.float64(0.44499897901330177), 'model__learning_rate': np.float64(0.11430570351995749), 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.9325988836834559)}",0.876643343092751,0.8060898101196071,0.8272482268253717,0.8346707689702263,0.8960181847788034,0.8481340667573519,0.0331386958374952,27
16.750331449508668,1.1858263902585693,0.3575639247894287,0.016062539388546317,0.758660963651308,0.18526938233718984,4,4,0.9793600105713129,"{'model__colsample_bytree': np.float64(0.758660963651308), 'model__learning_rate': np.float64(0.18526938233718984), 'model__max_depth': 4, 'model__min_child_weight': 4, 'model__subsample': np.float64(0.9793600105713129)}",0.8647153014438067,0.827077341790403,0.8347928304825775,0.8244729915487495,0.888107418042576,0.8478331766616225,0.024712645403318925,28
12.571277952194214,1.558068043731775,0.3514617919921875,0.034212056221694896,0.2719172871290194,0.15857777279643692,7,7,0.9993365650884161,"{'model__colsample_bytree': np.float64(0.2719172871290194), 'model__learning_rate': np.float64(0.15857777279643692), 'model__max_depth': 7, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.9993365650884161)}",0.8709128177487523,0.7980397413417237,0.8323833261462623,0.8366613318527714,0.8999757722738023,0.8475945978726624,0.034911687753617145,29
30.53987259864807,0.9657543501205755,1.09385986328125,0.3153827257481287,0.568148151649694,0.059738591558135413,5,5,0.9843881838766283,"{'model__colsample_bytree': np.float64(0.568148151649694), 'model__learning_rate': np.float64(0.059738591558135413), 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.9843881838766283)}",0.8793262435813038,0.8143393866841245,0.8131860803806609,0.8342654327167683,0.8967823535856878,0.847579899389709,0.0343332298573284,30
12.23254952430725,1.3706148294168599,0.302033805847168,0.03227896142925013,0.3479251904940775,0.28205196027824975,9,7,0.9287379013556107,"{'model__colsample_bytree': np.float64(0.3479251904940775), 'model__learning_rate': np.float64(0.28205196027824975), 'model__max_depth': 9, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.9287379013556107)}",0.8739923254839307,0.815059145391755,0.8407235462409413,0.820973184258696,0.8869227872261862,0.8475341977203019,0.02848857645247426,31
26.95961728096008,2.097292134817025,2.274784708023071,2.43728614976204,0.7998348330614062,0.18762805371387883,3,4,0.853182634222695,"{'model__colsample_bytree': np.float64(0.7998348330614062), 'model__learning_rate': np.float64(0.18762805371387883), 'model__max_depth': 3, 'model__min_child_weight': 4, 'model__subsample': np.float64(0.853182634222695)}",0.8600567052619336,0.8187280368366028,0.8296561846798788,0.8265488257010882,0.9010741717928227,0.8472127848544652,0.030373111732519883,32
36.01765327453613,0.6351331584147412,0.7094108581542968,0.611965515541588,0.20571084303722947,0.2133548637067267,5,9,0.8860786022414113,"{'model__colsample_bytree': np.float64(0.20571084303722947), 'model__learning_rate': np.float64(0.2133548637067267), 'model__max_depth': 5, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.8860786022414113)}",0.865866391323334,0.802773838388662,0.8335416639471821,0.8469745896985055,0.885621023227895,0.8469555013171156,0.028229754097182903,33
10.9259774684906,2.9559871096856662,0.511607551574707,0.17153195958357012,0.3967780692717755,0.05014995168807075,8,5,0.9953862204151879,"{'model__colsample_bytree': np.float64(0.3967780692717755), 'model__learning_rate': np.float64(0.05014995168807075), 'model__max_depth': 8, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.9953862204151879)}",0.8787999257013159,0.8205203857204668,0.8076977285192873,0.8357011197820295,0.891434950898914,0.8468308221244026,0.032738540713803034,34
12.143726634979249,1.5179622226898493,0.3715782642364502,0.05350657124588554,0.5613329478128307,0.14268067646952068,7,6,0.8784585349185418,"{'model__colsample_bytree': np.float64(0.5613329478128307), 'model__learning_rate': np.float64(0.14268067646952068), 'model__max_depth': 7, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.8784585349185418)}",0.8496426205173552,0.816958726433144,0.8384257483394972,0.8296989524087482,0.8983853936255934,0.8466222882648676,0.028007323853923325,35
19.415346145629883,0.057390546183844204,0.3735069274902344,0.04646615598982284,0.562485820440733,0.25143763686544635,5,5,0.8410481331959535,"{'model__colsample_bytree': np.float64(0.562485820440733), 'model__learning_rate': np.float64(0.25143763686544635), 'model__max_depth': 5, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.8410481331959535)}",0.8538242204013899,0.8134648502248608,0.8424152122737252,0.8250531445924644,0.898265714608087,0.8466046284201054,0.029330028626474016,36
12.350754880905152,2.128182952201884,0.2325739860534668,0.061693556917439434,0.32770957933144795,0.24643209242349853,6,7,0.8277946712707274,"{'model__colsample_bytree': np.float64(0.32770957933144795), 'model__learning_rate': np.float64(0.24643209242349853), 'model__max_depth': 6, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.8277946712707274)}",0.8638961038639056,0.8217797236176443,0.845423852626064,0.8132517481135512,0.8881781068063235,0.8465059070054977,0.02741308174297359,37
28.448346853256226,1.144766153799083,1.2843668937683106,0.15075838708809544,0.7752971374792761,0.08087369452453805,5,8,0.9647713106495341,"{'model__colsample_bytree': np.float64(0.7752971374792761), 'model__learning_rate': np.float64(0.08087369452453805), 'model__max_depth': 5, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.9647713106495341)}",0.8694827511664063,0.8086667696989231,0.8207122409185265,0.8356825179495876,0.8949325845314836,0.8458953728529854,0.031891923670456616,38
12.658103275299073,2.156556249637955,0.3700294494628906,0.13578669289667683,0.9182588736928707,0.2334181623765834,6,8,0.8507189538669019,"{'model__colsample_bytree': np.float64(0.9182588736928707), 'model__learning_rate': np.float64(0.2334181623765834), 'model__max_depth': 6, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.8507189538669019)}",0.8585267543164042,0.8239795281941346,0.8368969176335141,0.8158248529168233,0.8935092312579476,0.8457474568637648,0.02789994454066777,39
21.472381925582887,0.3401800056118117,0.29675445556640623,0.005115074493330759,0.21987196450746138,0.24880410177598972,3,8,0.8930340366052991,"{'model__colsample_bytree': np.float64(0.21987196450746138), 'model__learning_rate': np.float64(0.24880410177598972), 'model__max_depth': 3, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.8930340366052991)}",0.8693531857634897,0.8087356156923655,0.8221557110463216,0.8445942705707984,0.8834837974793563,0.8456645161104663,0.027960701494556563,40
23.010968065261842,1.8688460956343012,0.9552185535430908,0.07999571462832203,0.4374054679397753,0.043267836322577136,6,1,0.8698089430267595,"{'model__colsample_bytree': np.float64(0.4374054679397753), 'model__learning_rate': np.float64(0.043267836322577136), 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__subsample': np.float64(0.8698089430267595)}",0.8644782195409506,0.8230242521802682,0.820235938391255,0.8357442271073507,0.8846933498169901,0.8456351974073628,0.025039198265464822,41
12.772136640548705,0.39995149468322405,0.38204154968261717,0.016658074784655114,0.5446689546209718,0.09862990796115462,6,5,0.9534097297918276,"{'model__colsample_bytree': np.float64(0.5446689546209718), 'model__learning_rate': np.float64(0.09862990796115462), 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.9534097297918276)}",0.8596709478163382,0.8100939961595888,0.8265578407535171,0.8298229025430105,0.9020125988381681,0.8456316572221245,0.03241161770377619,42
23.156517457962035,7.772113525911825,1.256972360610962,0.752215426308624,0.9951275979524183,0.3064217487998788,4,9,0.997873887001109,"{'model__colsample_bytree': np.float64(0.9951275979524183), 'model__learning_rate': np.float64(0.3064217487998788), 'model__max_depth': 4, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.997873887001109)}",0.8611202395252968,0.7972620922457446,0.8486659634178051,0.8262050918593994,0.8949024648121063,0.8456311703720705,0.03284424434518673,43
28.901244735717775,0.9658377887153452,4.653247117996216,2.425143641526263,0.8859220504862366,0.1449749074290719,4,9,0.9178153732412474,"{'model__colsample_bytree': np.float64(0.8859220504862366), 'model__learning_rate': np.float64(0.1449749074290719), 'model__max_depth': 4, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.9178153732412474)}",0.8705338400826186,0.7962392496810362,0.8273587921781491,0.8352197046553209,0.8973458445906233,0.8453394862375496,0.035145313607518734,44
28.67722358703613,6.002762929679466,0.4022552490234375,0.008436416825515622,0.9972163758950534,0.228669149491502,9,5,0.945097375830407,"{'model__colsample_bytree': np.float64(0.9972163758950534), 'model__learning_rate': np.float64(0.228669149491502), 'model__max_depth': 9, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.945097375830407)}",0.8445758800693494,0.8237640960435396,0.8375409429827947,0.8210336942335379,0.897885120240742,0.8449599467139928,0.027849570049787824,45
25.723769903182983,1.3545166613128539,0.728914213180542,0.5512280903690769,0.9742479054149804,0.10607588742978583,3,8,0.9556173556153434,"{'model__colsample_bytree': np.float64(0.9742479054149804), 'model__learning_rate': np.float64(0.10607588742978583), 'model__max_depth': 3, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.9556173556153434)}",0.8671881916630771,0.8069987520479923,0.8293869083034349,0.8372673278386716,0.8832818631162477,0.8448246085938849,0.027222493563932665,46
30.106296920776366,2.3142891395379057,0.7201557636260987,0.2242548806906536,0.2679546647265638,0.12274324390536599,3,1,0.8137666997066585,"{'model__colsample_bytree': np.float64(0.2679546647265638), 'model__learning_rate': np.float64(0.12274324390536599), 'model__max_depth': 3, 'model__min_child_weight': 1, 'model__subsample': np.float64(0.8137666997066585)}",0.8519108319306475,0.8164456403168106,0.8232049885263214,0.8372946617085777,0.894945292507243,0.8447602829979199,0.02789892736519554,47
19.412672662734984,4.275282036501264,0.5860995292663574,0.3262087913544196,0.792160654574096,0.04183000126783413,7,6,0.9375635679838695,"{'model__colsample_bytree': np.float64(0.792160654574096), 'model__learning_rate': np.float64(0.04183000126783413), 'model__max_depth': 7, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.9375635679838695)}",0.8707110261075487,0.8059484069955605,0.8175924059526783,0.8383178138367495,0.8902043093057238,0.8445547924396521,0.031699684963794675,48
32.82979550361633,0.7124124164716253,0.5904703140258789,0.2951781110008701,0.6089513232233215,0.291150327661254,9,7,0.8835837812483919,"{'model__colsample_bytree': np.float64(0.6089513232233215), 'model__learning_rate': np.float64(0.291150327661254), 'model__max_depth': 9, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.8835837812483919)}",0.8618752075363809,0.8069257351033197,0.8414390116146037,0.822197160287496,0.8895746583172779,0.8444023545718157,0.029162258752937886,49
24.030652809143067,3.9457055082637207,0.5425999164581299,0.5090693988089783,0.9032057143653582,0.15328405247296176,3,8,0.9326220697195191,"{'model__colsample_bytree': np.float64(0.9032057143653582), 'model__learning_rate': np.float64(0.15328405247296176), 'model__max_depth': 3, 'model__min_child_weight': 8, 'model__subsample': np.float64(0.9326220697195191)}",0.8646612800930746,0.8005388337216603,0.8307707507907756,0.8315904463424311,0.8935683412542582,0.8442259304404398,0.03194225025841738,50
20.202516651153566,5.7004718750370085,0.7241019248962403,0.7549465985014089,0.21253307487166284,0.24598287252078252,5,6,0.9355138235835238,"{'model__colsample_bytree': np.float64(0.21253307487166284), 'model__learning_rate': np.float64(0.24598287252078252), 'model__max_depth': 5, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.9355138235835238)}",0.8728076758613628,0.8046316663628038,0.8261547891282253,0.8339464224358549,0.8826110030070855,0.8440303113590664,0.02929190609748723,51
14.402570343017578,0.2769221658373884,0.2784074306488037,0.002736135825973018,0.32714369696108503,0.1414494729681006,3,6,0.8313660294600124,"{'model__colsample_bytree': np.float64(0.32714369696108503), 'model__learning_rate': np.float64(0.1414494729681006), 'model__max_depth': 3, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.8313660294600124)}",0.8716055875923727,0.7949898311124097,0.8218605748020104,0.8363305574200454,0.894491207911841,0.8438555517677357,0.03539010417682496,52
9.770185232162476,1.3138652788103358,0.17270331382751464,0.006822243410741033,0.46385550148032184,0.2626187768426792,3,7,0.8312297382531065,"{'model__colsample_bytree': np.float64(0.46385550148032184), 'model__learning_rate': np.float64(0.2626187768426792), 'model__max_depth': 3, 'model__min_child_weight': 7, 'model__subsample': np.float64(0.8312297382531065)}",0.8599413462849319,0.7927966536762748,0.8402220390187319,0.8341560768905141,0.8919919176231301,0.8438216066987166,0.03252737322250446,53
35.56494226455688,1.224490064848693,1.0313558101654052,0.45485379000818466,0.733505748846591,0.20765090452168644,3,6,0.9838386744996834,"{'model__colsample_bytree': np.float64(0.733505748846591), 'model__learning_rate': np.float64(0.20765090452168644), 'model__max_depth': 3, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.9838386744996834)}",0.8585244804795805,0.793800294836058,0.8335119128889649,0.829868462820249,0.9000445984583362,0.8431499498966378,0.0351512598252887,54
26.25429697036743,0.10829684306734887,0.3640747547149658,0.03414581867018467,0.5446310179754228,0.23832161990217837,6,5,0.8554153510371583,"{'model__colsample_bytree': np.float64(0.5446310179754228), 'model__learning_rate': np.float64(0.23832161990217837), 'model__max_depth': 6, 'model__min_child_weight': 5, 'model__subsample': np.float64(0.8554153510371583)}",0.8539611461271794,0.8177290205859012,0.8250145723816169,0.8305967579496539,0.8839592764938948,0.8422521547076492,0.024128618331523355,55
14.733179426193237,0.41059171892162266,0.2360826015472412,0.02109932898769247,0.8046484990873313,0.08195331605525798,3,2,0.8645325904480389,"{'model__colsample_bytree': np.float64(0.8046484990873313), 'model__learning_rate': np.float64(0.08195331605525798), 'model__max_depth': 3, 'model__min_child_weight': 2, 'model__subsample': np.float64(0.8645325904480389)}",0.8421340074623569,0.8146573378906768,0.8122483754376808,0.8496590090417728,0.8912726714476651,0.8419942802560305,0.02870280369871881,56
16.253968715667725,1.9292855959876374,0.5298247337341309,0.12452366438165366,0.8460214019891195,0.12150625048078012,3,4,0.9335923100091299,"{'model__colsample_bytree': np.float64(0.8460214019891195), 'model__learning_rate': np.float64(0.12150625048078012), 'model__max_depth': 3, 'model__min_child_weight': 4, 'model__subsample': np.float64(0.9335923100091299)}",0.8452999261606181,0.7970699474115376,0.8287438344482585,0.8359912768910869,0.9003605533194795,0.8414931076461961,0.033603866745558854,57
29.598745012283324,0.7841555264634729,0.6241707324981689,0.4226896424693473,0.674266766170193,0.173774705478789,2,6,0.8316037471123426,"{'model__colsample_bytree': np.float64(0.674266766170193), 'model__learning_rate': np.float64(0.173774705478789), 'model__max_depth': 2, 'model__min_child_weight': 6, 'model__subsample': np.float64(0.8316037471123426)}",0.8496403114097058,0.8263585847012428,0.8133418712421152,0.8380300991028462,0.8781547778011766,0.8411051288514173,0.0221053870086539,58
23.965296363830568,0.3696575970297786,0.331666088104248,0.09291163149842409,0.5756650797254228,0.2777913707963363,3,9,0.8308662030468216,"{'model__colsample_bytree': np.float64(0.5756650797254228), 'model__learning_rate': np.float64(0.2777913707963363), 'model__max_depth': 3, 'model__min_child_weight': 9, 'model__subsample': np.float64(0.8308662030468216)}",0.861048271181305,0.789572724399268,0.8407784944859841,0.8223286325512438,0.8906837979169615,0.8408823841069524,0.034245517920259254,59
