mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__min_child_weight,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36.36313738822937,0.4056281485215405,0.8474420070648193,0.007001699041991986,0.7,0.03,2,250,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8717216900074369,0.8464484601867377,0.835075645829073,0.846557557580682,0.9028370555333382,0.8605280818274534,0.024317006031414436,15
43.40458130836487,0.28706008372419517,0.838460636138916,0.013436530365063377,0.3,0.12,2,250,0.9,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.12, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8734947168676102,0.8482668410223363,0.8486219626271531,0.8370273131856721,0.8951243162770829,0.860507029995971,0.021020992715415063,16
42.10231428146362,0.35114123013028636,0.9067842960357666,0.03226541045421188,0.5,0.05,2,250,0.8,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.8}",0.8778161953564564,0.8544608221222235,0.8309658601601939,0.8392636555011012,0.8999335318453511,0.8604880129970652,0.025355759701387925,17
39.427522039413454,4.202599509293573,0.7011703968048095,0.04328446464867643,0.9,0.08,2,200,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 1}",0.8736547458306305,0.8451362901369116,0.8437604547186632,0.839743826120082,0.9000232517682818,0.8604637137149138,0.023161186911950463,18
41.29260673522949,1.4979816272313922,1.066660213470459,0.06856164860584889,0.5,0.03,2,300,1.0,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8766215491108335,0.8417309671074886,0.8351209997775866,0.8458261097868072,0.9028673564019809,0.8604333964369392,0.025560001392999555,19
40.742909860610965,1.6987194619428037,1.0103906631469726,0.019461692679555682,0.7,0.03,2,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8696422028509797,0.8471667410750745,0.8366050180115066,0.8459471504067368,0.9025568755037784,0.8603835975696151,0.02371844974509696,20
38.271505975723265,0.7288822107339973,0.8883623600006103,0.022680478952109773,0.3,0.08,2,250,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8751532637846393,0.850954971946866,0.8395404577308967,0.8392353125330578,0.8967888941804387,0.8603345800351798,0.02242347906677136,21
42.0380154132843,0.3539196756384167,0.9149425029754639,0.038011494163568166,0.7,0.05,2,250,0.9,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8759585419855239,0.8405347766232759,0.8362141688026133,0.8458473017090227,0.9028931243867272,0.8602895827014325,0.025452054718729123,22
49.10068020820618,2.3727295149347376,1.0580855846405028,0.015013692813036708,0.3,0.05,2,300,0.9,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8791498866321246,0.8409728584653752,0.8422275747088094,0.8436036985800995,0.8952618270632754,0.8602431690899367,0.022612159851698763,23
43.15615835189819,0.18883303658652523,0.813695240020752,0.011404418137850564,1.0,0.1,2,250,0.9,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8673635182762711,0.8429837166097536,0.8427654724599023,0.8420700976331544,0.9059726529223784,0.8602310915802921,0.0248012235196823,24
50.37797975540161,0.44037908880257326,1.0478005886077881,0.03427731731309839,0.5,0.03,2,300,0.8,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8790898777995688,0.8430394087458952,0.833694943293176,0.8450984887857712,0.9002237049871996,0.8602292847223222,0.025234023541187863,25
27.99593005180359,0.5343157081474007,0.5806328773498535,0.007965761362381644,1.0,0.1,2,150,0.9,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.9}",0.8680253043961939,0.8434382709419938,0.841389008575357,0.8414889526610404,0.9067726068145704,0.8602228286778312,0.025358047009057267,26
27.053458595275877,0.45508922262483714,0.5977913856506347,0.0072601007100446665,0.5,0.08,2,150,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.9}",0.8680988948189575,0.8539985827774886,0.833623545697896,0.8485899334417925,0.8964621937961154,0.86015463010645,0.021245649392086233,27
54.42611336708069,1.6616975857587586,1.085786771774292,0.2140929174545818,0.9,0.08,2,200,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 0.9}",0.8753855219569062,0.846515875182037,0.8373168245436419,0.8384806385311607,0.9025181595724742,0.860043403957244,0.025313750210967146,28
34.48250260353088,0.8934072876958794,1.8303637027740478,1.3903277687489026,0.5,0.05,2,150,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.9}",0.8786581146417368,0.8416367557642018,0.8317901619798086,0.8510574218993748,0.8969277085499014,0.8600140325670047,0.024185753323974702,29
30.949361658096315,0.5042151042161473,0.7368121147155762,0.006550463108351552,0.3,0.08,2,200,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 1}",0.8762168948326262,0.8517017577733133,0.8379660329564008,0.8378677858897022,0.8962066187508572,0.8599918180405799,0.02288273591079234,30
49.11684403419495,0.2778545273380835,0.7825819969177246,0.01080848672157252,0.9,0.15,2,300,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.15, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8670250174431242,0.8556387550009185,0.8374601166472396,0.8342063075323723,0.9055014876882372,0.8599663368623783,0.025737567703640687,31
56.992270421981814,0.3583854954282381,0.9462426662445068,0.008210420326187268,0.9,0.08,2,300,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8747175828983254,0.8466280089675041,0.8379281497524721,0.8362840509532686,0.9040797967417237,0.8599275178626588,0.02603087557332327,32
18.5735023021698,0.29463531395426995,0.45199146270751955,0.006592601206820824,0.5,0.08,2,100,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 100, 'model__subsample': 0.9}",0.8632097564522688,0.855528571875449,0.832642457825338,0.8530911300053857,0.8944680296556532,0.8597879891628188,0.020071293579460085,33
28.139823246002198,0.3131187808857281,0.552907133102417,0.007720680204221198,0.9,0.15,2,150,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.15, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.8}",0.8677853734067996,0.8523808346057263,0.8356561596317709,0.835155867918037,0.9076951417510282,0.8597346754626723,0.026843962987117144,34
78.3555383682251,0.8388352005082299,1.6530751228332519,0.0689776112721745,0.9,0.03,2,300,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8721951856624652,0.8395495728148002,0.8365521117843816,0.8449033259603991,0.9054450550417058,0.8597290502527504,0.026113374018480445,35
51.911765050888064,0.42520187650428737,1.0427926063537598,0.02840083487001494,0.5,0.05,2,300,0.8,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8777273696056539,0.8525024585569403,0.8323211200048187,0.836587219523363,0.899393258345803,0.8597062852073158,0.02544071111216299,36
50.591148138046265,0.2770691014992886,0.993917179107666,0.03155047629406258,0.5,0.08,2,300,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.869918506680779,0.8515357702951023,0.834600187533917,0.8447930784448927,0.8975734953189157,0.8596842076547213,0.02217065548071686,37
42.08127875328064,0.2508661809784999,0.8760379791259766,0.009069930246259746,0.5,0.03,2,250,0.8,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.8}",0.8801051750598269,0.8392411917643948,0.8319633928098191,0.8458035199859922,0.9012398701736122,0.8596706299587289,0.02654400889048032,38
41.73282971382141,1.576864935048577,1.0262152194976806,0.0256823376413403,0.7,0.05,2,300,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8669202451447507,0.8476266022352001,0.843356019340089,0.840461930850798,0.8999857152487573,0.8596701025639192,0.022172335311188698,39
38.129834985733034,0.3404780047917204,0.8577999591827392,0.014273328330982063,0.9,0.08,2,250,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8715371981557286,0.8447786127921245,0.8434667763241447,0.8383602331597536,0.9001545356746022,0.8596594712212708,0.023316223964569834,40
30.14725923538208,1.2566886377960824,0.7334246158599853,0.004378726045919161,0.7,0.05,2,200,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 1}",0.8675556283307393,0.8487481522647585,0.8378704932393911,0.8432901436986654,0.9005912695817261,0.8596111374230562,0.02280140811329879,41
43.787292051315305,0.22560148665533158,0.8368142127990723,0.010707313910081864,0.7,0.08,2,250,0.8,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.8}",0.8754660852768815,0.8521157107518618,0.8340159518415224,0.8388201754228614,0.8974066484179611,0.8595649143422175,0.023763115901654995,42
42.66499433517456,0.20624069660298947,0.7177029609680176,0.008875270431360228,0.9,0.15,2,250,0.8,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.15, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.8}",0.8663760401389654,0.8539947645740873,0.8367614414206603,0.8348725629972916,0.9056854466174629,0.8595380511496934,0.02582335564747682,43
40.9183235168457,1.5150486618064716,1.0459082126617432,0.012413166802350797,0.3,0.05,2,300,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8741385243890992,0.8375231619431254,0.8421692015974339,0.8413186277928985,0.9023994862963384,0.8595098004037791,0.025173605701694978,44
23.593541288375853,0.15208982626967824,0.5907874584197998,0.012061754535364249,0.3,0.08,2,150,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 1}",0.8752447435484211,0.8522793822622974,0.8364948605894809,0.8372675183572468,0.8959381456726881,0.859444930086027,0.023027276199321836,45
49.33506808280945,0.6502730542397385,1.024891471862793,0.02040673898607049,1.0,0.03,2,300,0.9,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8724543527884421,0.8378690754472881,0.8387966728354733,0.8456083827247226,0.9023364599789183,0.859412988754969,0.024868620340173307,46
42.17974190711975,1.409598437676467,0.8752530097961426,0.02383530045043362,1.0,0.12,2,300,1.0,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.12, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8691222380505749,0.8477022874418785,0.83884876659948,0.8361859487447215,0.9050971633543158,0.859391280838194,0.025615753435266866,47
37.76433563232422,0.8607474093407663,1.2788894176483154,0.75408636726554,0.7,0.05,2,250,1.0,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8676119502726025,0.8470897234339326,0.8410902451944207,0.8407981254292883,0.9002873806259561,0.8593754849912401,0.02268052373522812,48
41.091804599761964,1.6761653240021293,0.9726339817047119,0.022031749789486507,1.0,0.03,2,300,1.0,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8650761034774541,0.8471507257853668,0.8366765734656311,0.8490642592337105,0.8988617093009468,0.859365874252622,0.021737825090114713,49
66.24520912170411,2.5171282881481747,1.615740966796875,0.06504441626644666,0.9,0.03,2,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8731472147861311,0.84846242918824,0.834838423475721,0.8395114106641862,0.9005667377550989,0.8593052431738755,0.024503464244394268,50
50.35479383468628,0.7388718571192463,1.0813113689422607,0.03445337906569097,0.7,0.05,2,300,0.9,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8746608065269823,0.8395664484135182,0.8382434115251938,0.8408413356786758,0.9031825552198774,0.8592989114728494,0.025826917310439994,51
24.97495789527893,0.8076880998526009,0.5888627052307129,0.010447438906039089,0.3,0.1,2,150,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 1}",0.8748931442271929,0.8436312954511506,0.8394871864607002,0.8430201740484986,0.8954214135056435,0.8592906427386373,0.022140419320046307,52
25.904621744155882,1.9622848489676037,0.6776044845581055,0.02310135521291769,0.9,0.08,2,100,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 100, 'model__subsample': 1}",0.871055511827081,0.8369643306509259,0.8413479178466811,0.8475376211852846,0.899479035980231,0.8592768834980407,0.023289728435709905,53
32.098959398269656,1.309982962582115,0.7309247970581054,0.013377086112670956,0.3,0.1,2,200,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 1}",0.8740717834294931,0.8448409059533887,0.8400610772008476,0.8407752378871828,0.8966186259588068,0.8592735260859439,0.022508888409948268,54
57.28007845878601,0.9434580982115586,1.3017910957336425,0.047324772967031,0.9,0.03,2,250,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8749002745943001,0.8474729274176837,0.8340623353685177,0.8397349000406356,0.9001203394519592,0.8592581553746192,0.024776086954423827,55
51.22571330070495,0.8321427625138658,0.9976135730743408,0.009896991765966172,0.3,0.08,2,300,0.9,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.9}",0.8672058502955114,0.8433310756015063,0.8503803562863987,0.8387872133852657,0.8964479454012046,0.8592304881939775,0.020965634557981075,56
45.96979031562805,4.329045365023018,0.949562406539917,0.012960340808487337,0.9,0.08,2,300,1.0,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 1}",0.8707496288239224,0.8428249197288715,0.8431845456986903,0.8386987777752738,0.9005410205336288,0.8591997785120773,0.023611065403991677,57
25.969802379608154,6.057138980613938,0.8187654972076416,0.10430547356018373,0.3,0.05,2,250,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8726506592729489,0.8336705905797676,0.8406448568689661,0.8452122763664804,0.9037651391970654,0.8591887044570455,0.025917838347327717,58
35.33308086395264,0.4868446171763738,0.7349880695343017,0.009893376445878722,0.5,0.08,2,200,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 0.9}",0.8668098718415183,0.8497251388059879,0.8348647388810059,0.8481133714821089,0.896408554632748,0.8591843351286738,0.021200361886678735,59
19.64023599624634,0.2594841477195121,0.4493671417236328,0.007391038716880341,1.0,0.1,2,100,0.9,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 100, 'model__subsample': 0.9}",0.8696749580538059,0.8429971551770105,0.840840290246307,0.8350570977075699,0.907250766849153,0.8591640536067693,0.026836860226204833,60
43.250907230377194,0.2879497361109284,0.8740167140960693,0.00999150658439752,0.3,0.08,2,250,0.9,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8656997668408692,0.8427557857147431,0.8504658471440936,0.8408042954463819,0.8960117883271147,0.8591474966946405,0.020408040089309826,61
43.68359160423279,0.9983907437764802,0.8702296257019043,0.015394752934609747,0.9,0.08,2,250,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8751176497576805,0.8468207559671093,0.8373969703774297,0.8335455091556232,0.9028550253066835,0.8591471821129053,0.02625219816976144,62
51.30856108665466,0.18041467520199914,0.9396468162536621,0.01540574036560098,0.7,0.08,2,300,0.8,"{'model__colsample_bytree': 0.7, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 300, 'model__subsample': 0.8}",0.8743970965364584,0.8511437989633485,0.8361693531499043,0.8364396316094089,0.8974666974827227,0.8591233155483685,0.02370067473975889,63
32.87509536743164,0.6518991755266841,1.0950536251068115,0.45982139166869873,0.5,0.05,2,150,0.8,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.8}",0.8752855446174111,0.8553111370164844,0.8244883177547673,0.8402464709272018,0.9002714747403052,0.859120589011234,0.02655123219878331,64
42.936061811447146,1.257417577242796,0.8628541469573975,0.03407218658187974,0.9,0.08,2,150,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 0.9}",0.8770775118766446,0.8497636232638757,0.8370961690832857,0.8285412790765828,0.9029143230153261,0.8590785812631431,0.027379026537845668,65
24.534137344360353,1.1732427851759957,0.6012937068939209,0.008521239722152959,0.3,0.12,2,150,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.12, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 1}",0.8692748609440181,0.8542001892514726,0.8375105043941337,0.8394779320929896,0.89488061329949,0.8590688199964207,0.02125518871800042,66
39.171978044509885,0.7654563614801786,0.8550358772277832,0.012696072491635787,0.3,0.1,2,250,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8736183137552165,0.8436662788063207,0.8404397450247776,0.8402026821959722,0.8971758231244991,0.8590205685813572,0.022821181739614945,67
64.23495678901672,0.8176649254644959,1.3165822505950928,0.08585522897333324,0.9,0.03,2,250,0.9,"{'model__colsample_bytree': 0.9, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.87090096826781,0.837039794119349,0.8337380343827161,0.8476221981861793,0.9057990186925171,0.8590200027297143,0.0267643461307464,68
43.05544137954712,0.2077550716911611,0.8697341918945313,0.0175661116057613,0.5,0.08,2,250,0.9,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.08, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 0.9}",0.8692272065549579,0.8503659908225756,0.8343130595298134,0.8450430613369846,0.8959652072359997,0.8589829050960661,0.021678598293418498,69
16.77273244857788,1.1785419474203467,0.45410566329956054,0.017405689298904316,0.3,0.1,2,100,1.0,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.1, 'model__min_child_weight': 2, 'model__n_estimators': 100, 'model__subsample': 1}",0.8762520705899725,0.8421260714635628,0.837335782969439,0.8456936945084034,0.8934640240011736,0.8589743287065102,0.02198419943756903,70
36.78999285697937,0.6103876960348539,0.8800475120544433,0.03764606595692265,0.5,0.03,2,250,1.0,"{'model__colsample_bytree': 0.5, 'model__learning_rate': 0.03, 'model__min_child_weight': 2, 'model__n_estimators': 250, 'model__subsample': 1}",0.8741304332880327,0.8384788421621068,0.833809336499149,0.8462132941238353,0.9022159840486186,0.8589695780243485,0.02575163666672637,71
30.99230513572693,1.1094902054146736,0.5804186820983886,0.01129450512642571,1.0,0.12,2,150,1.0,"{'model__colsample_bytree': 1, 'model__learning_rate': 0.12, 'model__min_child_weight': 2, 'model__n_estimators': 150, 'model__subsample': 1}",0.8679286240718307,0.8513552553838085,0.8373304225565599,0.8342321876626723,0.903980950803068,0.8589654880955878,0.025473348984409117,72
21.93624563217163,5.225637696564728,0.5904813766479492,0.07836724196842906,0.3,0.05,2,200,0.9,"{'model__colsample_bytree': 0.3, 'model__learning_rate': 0.05, 'model__min_child_weight': 2, 'model__n_estimators': 200, 'model__subsample': 0.9}",0.8779685600558673,0.8345087886405053,0.8396099808828826,0.8476860641151361,0.8950313034309153,0.8589609394250614,0.023502556836674567,73
